Id,EventId,PartyPowerWeight,Name,Details,ViewAbilityGroupId1,ViewAbilityGroupId2,ViewAbilityGroupId3,AbilityIconName,UnitType,ElementalType,WeaponType,OnSkill,SkillOwner,OwnerMode,ConditionType,ExpireCondition,ConditionValue,Probability,OccurenceNum,MaxCount,CoolTime,TargetAction,ShiftGroupId,HeadText,AbilityType1,VariousId1a,VariousId1b,VariousId1c,VariousId1str,AbilityLimitedGroupId1,TargetAction1,AbilityType1UpValue,AbilityType2,VariousId2a,VariousId2b,VariousId2c,VariousId2str,AbilityLimitedGroupId2,TargetAction2,AbilityType2UpValue,AbilityType3,VariousId3a,VariousId3b,VariousId3c,VariousId3str,AbilityLimitedGroupId3,TargetAction3,AbilityType3UpValue
256,0,0,绯龙现身Ⅰ,ABILITY_DETAIL_256,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,0,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
257,0,0,,,0,0,0,Icon_Ability_1020004,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,,1,4,0,0,,0,0,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
258,0,0,,,0,0,0,Icon_Ability_1020004,0,0,0,0,0,0,32,0,4,0,0,0,0,0,0,,1,4,0,0,,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
259,0,60,【水】异常状态无效Ⅰ,装备角色属性为水时，\n任务中最多1次免于进入异常状态。,10102,0,0,Icon_Ability_1030012,1,2,0,0,0,0,15,1,0,0,1,0,0,0,0,异常状态无效×1,2,99,0,0,,129,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
260,0,80,【水】异常状态无效Ⅱ,装备角色属性为水时，\n任务中最多2次免于进入异常状态。,10102,0,0,Icon_Ability_1030012,1,2,0,0,0,0,15,1,0,0,2,0,0,0,0,异常状态无效×2,2,99,0,0,,129,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
261,0,100,【水】异常状态无效Ⅲ,装备角色属性为水时，\n任务中最多3次免于进入异常状态。,10102,0,0,Icon_Ability_1030012,1,2,0,0,0,0,15,1,0,0,3,0,0,0,0,异常状态无效×3,2,99,0,0,,129,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
262,0,70,【水】技能增强＋{ability_val0}%,装备角色属性为水时，\n技能槽上升率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_262,1,4,0,0,,40,0,7,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
263,0,80,【水】技能增强＋{ability_val0}%,装备角色属性为水时，\n技能槽上升率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_263,1,4,0,0,,40,0,9,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
264,0,40,【火】疾风怒涛·会心＋{ability_val0}%,装备角色属性为火时，\n连击达到15次以上暴击率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020010,1,1,0,0,0,0,9,0,15,0,0,0,0,0,0,ABILITY_HEADTEXT_264,7,0,0,0,,31,0,8,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
265,0,60,【火】疾风怒涛·会心＋{ability_val0}%,装备角色属性为火时，\n连击达到15次以上暴击率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020010,1,1,0,0,0,0,9,0,15,0,0,0,0,0,0,ABILITY_HEADTEXT_265,7,0,0,0,,31,0,10,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
266,0,70,【火】疾风怒涛·会心＋{ability_val0}%,装备角色属性为火时，\n连击达到15次以上暴击率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020010,1,1,0,0,0,0,9,0,15,0,0,0,0,0,0,ABILITY_HEADTEXT_266,7,0,0,0,,31,0,12,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
267,0,20,【风】黑暗特效＋10%,装备角色属性为{element_owner}时，\n对进入“黑暗”状态的敌人造成的伤害提升10%。,10101,0,0,Icon_Ability_1070005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,5,0,0,,5,0,10,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
268,0,40,【风】黑暗特效＋15%,装备角色属性为{element_owner}时，\n对进入“黑暗”状态的敌人造成的伤害提升15%。,10101,0,0,Icon_Ability_1070005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,5,0,0,,5,0,15,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
269,0,50,【风】技能防御贯穿,装备角色属性为{element_owner}时，\n使敌人能力“技能防御”无效。,10102,0,0,Icon_Ability_1140002,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,8,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
270,0,100,【风】克制真青龙＋{ability_val0}%,装备角色属性为{element_owner}时，\n对“真墨丘利”造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1100001,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,5,0,0,,0,0,30,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
271,0,60,防御链·PT治愈Ⅰ,获得防御力提升的增益时，全队发动\n【20秒内持续回复HP的增益】。,10103,0,0,Icon_Ability_1010011,0,0,0,0,0,0,8,0,0,100,0,0,0,0,4,,14,0,0,0,BUF_153_ABI_REJENE_LV01,70,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
272,0,60,【暗】技能伤害＋{ability_val0}%,装备角色属性为{element_owner}时，\n攻击技能造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1010002,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,,32,6,70,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
273,0,70,【暗】技能伤害＋{ability_val0}%,装备角色属性为{element_owner}时，\n攻击技能造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1010002,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,,32,6,90,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
277,0,50,【风】技能增强＋{ability_val0}%,装备角色属性为风时，\n技能槽上升率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_277,1,4,0,0,,40,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
278,0,70,【风】技能增强＋{ability_val0}%,装备角色属性为风时，\n技能槽上升率提升{ability_val0}%。,10104,0,0,Icon_Ability_1020004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_278,1,4,0,0,,40,0,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
279,0,80,术式炼化Ⅰ,使用技能“上古光束”时，\n自身发动【变则爆发】的增益，\n使下次爆发攻击变为\n向地面设置可持续10秒的\n【攻击力提升增益区域】。\n处于此区域中的角色攻击力提升20%。\n【变则爆发】增益不会重复，\n并在使用爆发攻击后解除。,10104,0,0,Icon_Ability_1010015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,14,131,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
280,0,100,术式炼化Ⅱ,使用技能“上古光束”时，\n自身发动【变则爆发】的增益，\n使下次爆发攻击变为\n向地面设置可持续10秒的\n【攻击力提升增益区域】。\n处于此区域中的角色攻击力提升25%。\n【变则爆发】增益不会重复，\n并在使用爆发攻击后解除。,10104,0,0,Icon_Ability_1010015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,14,132,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
281,0,0,ABILITY_NAME_281,ABILITY_DETAIL_281,10101,0,0,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,,44,101505013,0,0,,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
282,0,80,千古加护Ⅰ,进入“黑暗”、“麻痹”状态的概率下降50%。,10204,10205,0,Icon_Ability_1030019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,,0,0,50,2,5,0,0,,0,0,50,0,0,0,0,,0,0,0
283,0,100,千古加护Ⅱ,进入“黑暗”、“麻痹”状态的概率下降100%。,10204,10205,0,Icon_Ability_1030019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,4,0,0,,0,0,100,2,5,0,0,,0,0,100,0,0,0,0,,0,0,0
284,0,20,【暗】克制不死族＋10%,装备角色属性为{element_owner}时，\n对“不死族”造成的伤害提升10%。,10401,0,0,Icon_Ability_1060005,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,0,0,,14,0,10,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
285,0,40,【暗】克制不死族＋15%,装备角色属性为{element_owner}时，\n对“不死族”造成的伤害提升15%。,10401,0,0,Icon_Ability_1060005,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,0,0,,14,0,15,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
286,0,50,【暗】天启贯穿,装备角色属性为{element_owner}时，\n使敌人能力“天启”无效。,10102,0,0,Icon_Ability_1140003,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,14,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
287,0,20,技能充能·强击{ability_shift0},爆发攻击命中时，技能槽提升25%。\n此效果每回任务最多发动1次。,10104,0,0,Icon_Ability_1010007,0,0,0,0,0,0,21,0,1,0,1,0,0,2,10,,14,0,0,0,BUF_154_SPC_LV01,132,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
288,0,80,斗志链·斗志Ⅱ,获得【斗志】提升的增益时\n有50%的概率追加提升自身1阶段【斗志】。,10104,0,0,Icon_Ability_1010012,0,0,0,0,0,0,36,0,0,50,0,0,0,0,0,,14,1,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
289,0,100,斗志链·斗志Ⅲ,获得【斗志】提升的增益时\n有80%的概率追加提升自身1阶段【斗志】。,10104,0,0,Icon_Ability_1010012,0,0,0,0,0,0,36,0,0,80,0,0,0,0,0,,14,1,0,0,,0,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
290,0,80,危机时·攻&攻击速度提升Ⅱ,HP在30%以下时，攻击力提升15%，攻击速度提升10%。,10101,0,0,Icon_Ability_1020030,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,,1,2,0,0,,0,0,15,1,10,0,0,,0,0,10,0,0,0,0,,0,0,0
291,0,100,危机时·攻&攻击速度提升Ⅲ,HP在30%以下时，攻击力提升20%，攻击速度提升10%。,10101,0,0,Icon_Ability_1020030,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,,1,2,0,0,,0,0,20,1,10,0,0,,0,0,10,0,0,0,0,,0,0,0
292,0,80,斗志提升时·攻&会心提升Ⅱ,根据自身【斗志】阶段提升相应攻击力和暴击率。\n【超强斗志】时效果最大，攻击力提升15%，暴击率提升6%。,10101,10104,0,Icon_Ability_1020029,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,,1,2,0,0,,0,0,3,7,0,0,0,,31,0,1,43,293,0,0,,0,0,0
293,0,0,斗志提升时·攻&会心提升Ⅱ,ABILITY_DETAIL_293,10101,10104,0,,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,,1,2,0,0,,0,0,5,7,0,0,0,,31,0,2,43,294,0,0,,0,0,0
294,0,0,斗志提升时·攻&会心提升Ⅱ,ABILITY_DETAIL_294,10101,10104,0,,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,,1,2,0,0,,0,0,7,7,0,0,0,,31,0,3,43,295,0,0,,0,0,0
295,0,0,斗志提升时·攻&会心提升Ⅱ,ABILITY_DETAIL_295,10101,10104,0,,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,,1,2,0,0,,0,0,9,7,0,0,0,,31,0,4,43,296,0,0,,0,0,0
296,0,0,斗志提升时·攻&会心提升Ⅱ,ABILITY_DETAIL_296,10101,10104,0,,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,,1,2,0,0,,0,0,15,7,0,0,0,,31,0,6,43,0,0,0,,0,0,0
297,0,100,斗志提升时·攻&会心提升Ⅲ,根据自身【斗志】阶段提升相应攻击力和暴击率。\n【超强斗志】时效果最大，攻击力提升20%，暴击率提升8%。,10101,10104,0,Icon_Ability_1020029,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,,1,2,0,0,,0,0,4,7,0,0,0,,31,0,1,43,298,0,0,,0,0,0
298,0,0,斗志提升时·攻&会心提升Ⅲ,ABILITY_DETAIL_298,10101,10104,0,,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,,1,2,0,0,,0,0,6,7,0,0,0,,31,0,2,43,299,0,0,,0,0,0
299,0,0,斗志提升时·攻&会心提升Ⅲ,ABILITY_DETAIL_299,10101,10104,0,,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,,1,2,0,0,,0,0,8,7,0,0,0,,31,0,3,43,300,0,0,,0,0,0
300,0,0,斗志提升时·攻&会心提升Ⅲ,ABILITY_DETAIL_300,10101,10104,0,,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,,1,2,0,0,,0,0,10,7,0,0,0,,31,0,4,43,301,0,0,,0,0,0
301,0,0,斗志提升时·攻&会心提升Ⅲ,ABILITY_DETAIL_301,10101,10104,0,,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,,1,2,0,0,,0,0,20,7,0,0,0,,31,0,8,43,0,0,0,,0,0,0
302,0,0,祭机一转,ABILITY_DETAIL_302,0,0,0,,0,0,0,2,0,0,1,0,30,0,0,0,0,0,0,,14,0,0,0,BUF_151_DMG_SLD2_LV01,0,0,0,43,303,0,0,,0,0,0,0,0,0,0,,0,0,0
303,0,0,祭机一转,ABILITY_DETAIL_303,0,0,0,,0,0,0,2,0,0,37,0,30,0,0,0,0,0,0,,14,0,0,0,BUF_151_ATK_LV01,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
304,0,0,祭机一转,ABILITY_DETAIL_304,0,0,0,,0,0,0,2,0,0,1,0,30,0,0,0,0,0,0,,14,0,0,0,BUF_151_DMG_SLD2_LV02,0,0,0,43,305,0,0,,0,0,0,0,0,0,0,,0,0,0
305,0,0,祭机一转,ABILITY_DETAIL_305,0,0,0,,0,0,0,2,0,0,37,0,30,0,0,0,0,0,0,,14,0,0,0,BUF_151_ATK_LV02,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
306,0,40,技能充能·强击{ability_shift0},爆发攻击命中时，技能槽提升25%。\n此效果每回任务最多发动2次。,10104,0,0,Icon_Ability_1010007,0,0,0,0,0,0,21,0,1,0,2,0,0,2,10,,14,0,0,0,BUF_154_SPC_LV01,132,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
307,0,60,技能充能·强击{ability_shift0},爆发攻击命中时，技能槽提升25%。\n此效果每回任务最多发动3次。,10104,0,0,Icon_Ability_1010007,0,0,0,0,0,0,21,0,1,0,3,0,0,2,10,,14,0,0,0,BUF_154_SPC_LV01,132,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
309,0,80,技能连接·攻＋8%,自身当前操作角色的技能1可使用时，\n该角色获得【10秒内攻击力提升8%的增益】。\n此效果发动后15秒内不会再次发动。,10101,10104,0,Icon_Ability_1020002,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,145,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
310,0,100,技能连接·攻＋10%,自身当前操作角色的技能1可使用时，\n该角色获得【10秒内攻击力提升10%的增益】。\n此效果发动后15秒内不会再次发动。,10101,10104,0,Icon_Ability_1020002,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,146,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
311,0,80,技能连接·防＋10%,自身当前操作角色的技能1可使用时，\n该角色获得【10秒内防御力提升10%的增益】。\n此效果发动后15秒内不会再次发动。,10102,10104,0,Icon_Ability_1020003,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,147,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
312,0,100,技能连接·防＋15%,自身当前操作角色的技能1可使用时，\n该角色获得【10秒内防御力提升15%的增益】。\n此效果发动后15秒内不会再次发动。,10102,10104,0,Icon_Ability_1020003,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,148,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
313,0,60,技能连接·会心＋5%,自身当前操作角色的技能1可使用时，\n该角色获得【5秒内暴击率提升5%的增益】。\n此效果发动后15秒内不会再次发动。,10104,0,0,Icon_Ability_1020010,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,149,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
314,0,80,技能连接·会心＋6%,自身当前操作角色的技能1可使用时，\n该角色获得【5秒内暴击率提升6%的增益】。\n此效果发动后15秒内不会再次发动。,10104,0,0,Icon_Ability_1020010,0,0,0,0,0,0,39,0,0,0,0,0,15,0,0,,14,150,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
315,0,70,【火】攻击力&会心威力提升Ⅰ,装备角色属性为{element_owner}时\n角色的攻击力提升30%，暴击伤害倍率提升50%。,10101,0,0,Icon_Ability_1020002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_315,1,2,0,0,,0,0,30,26,0,0,0,,0,0,50,0,0,0,0,,0,0,0
316,0,100,【火】攻击力&会心威力提升Ⅱ,装备角色属性为{element_owner}时\n角色的攻击力提升45%，暴击伤害倍率提升55%。,10101,0,0,Icon_Ability_1020002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_316,1,2,0,0,,0,0,45,26,0,0,0,,0,0,55,0,0,0,0,,0,0,0
317,0,60,40连击斗志提升,每40次连击提升1阶段【斗志】。,10104,0,0,Icon_Ability_1010012,0,0,0,0,0,0,21,0,40,100,0,0,0,0,8,,14,1,0,0,,72,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
318,0,70,35连击斗志提升,每35次连击提升1阶段【斗志】。,10104,0,0,Icon_Ability_1010012,0,0,0,0,0,0,21,0,35,100,0,0,0,0,8,,14,1,0,0,,72,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
319,0,80,30连击斗志提升,每30次连击提升1阶段【斗志】。,10104,0,0,Icon_Ability_1010012,0,0,0,0,0,0,21,0,30,100,0,0,0,0,8,,14,1,0,0,,72,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
320,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_320,33,0,0,0,,133,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
321,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_321,33,0,0,0,,133,0,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
322,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_322,33,0,0,0,,133,0,50,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
323,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_323,33,0,0,0,,133,0,75,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
324,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_324,33,0,0,0,,133,0,100,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
325,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_325,33,0,0,0,,133,0,125,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
326,20816,0,意志力＋{ability_val0}%,完成任务时获得的【意志力】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_326,33,0,0,0,,133,0,150,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
327,20816,0,干劲圆木＋{ability_val0}%,完成任务时获得的【干劲圆木】提升{ability_val0}%。,19801,0,0,Icon_Ability_1110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_327,34,0,0,0,,134,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
328,20816,0,干劲圆木＋{ability_val0}%,完成任务时获得的【干劲圆木】提升{ability_val0}%。,19801,0,0,Icon_Ability_1110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_328,34,0,0,0,,134,0,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
329,20816,0,干劲圆木＋{ability_val0}%,完成任务时获得的【干劲圆木】提升{ability_val0}%。,19801,0,0,Icon_Ability_1110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_329,34,0,0,0,,134,0,50,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
332,20818,0,风之庇佑＋{ability_val0}%,完成任务时获得的【风之庇佑】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_332,33,0,0,0,,101,0,125,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
333,20818,0,风之庇佑＋{ability_val0}%,完成任务时获得的【风之庇佑】提升{ability_val0}%。,19801,0,0,Icon_Ability_1120002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_333,33,0,0,0,,101,0,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
334,20818,0,息吹草之叶＋{ability_val0}%,完成任务时获得的【息吹草之叶】提升{ability_val0}%。,19801,0,0,Icon_Ability_1110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_334,34,0,0,0,,106,0,60,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
335,20818,0,息吹草之叶＋{ability_val0}%,完成任务时获得的【息吹草之叶】提升{ability_val0}%。,19801,0,0,Icon_Ability_1110001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_335,34,0,0,0,,106,0,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
336,0,60,【斧】技能伤害＋{ability_val0}%,装备角色的武器种类为斧时，\n攻击技能造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1010002,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,,32,6,30,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
337,0,80,【斧】技能伤害＋{ability_val0}%,装备角色的武器种类为斧时，\n攻击技能造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1010002,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,0,,32,6,35,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
338,0,100,【斧】技能伤害＋{ability_val0}%,装备角色的武器种类为斧时，\n攻击技能造成的伤害提升{ability_val0}%。,10101,0,0,Icon_Ability_1010002,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,ABILITY_HEADTEXT_338,6,0,0,0,,32,6,40,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
339,0,40,HP全满 会心威力＋{ability_val0}%,HP全满时暴击伤害倍率提升{ability_val0}%。,10101,0,0,Icon_Ability_1020011,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,ABILITY_HEADTEXT_339,26,2,0,0,,94,0,15,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
340,0,50,HP全满 会心威力＋{ability_val0}%,HP全满时暴击伤害倍率提升{ability_val0}%。,10101,0,0,Icon_Ability_1020011,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,ABILITY_HEADTEXT_340,26,2,0,0,,94,0,17,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
341,0,60,HP全满 会心威力＋{ability_val0}%,HP全满时暴击伤害倍率提升{ability_val0}%。,10101,0,0,Icon_Ability_1020011,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,ABILITY_HEADTEXT_341,26,2,0,0,,94,0,22,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
342,0,70,HP70% 会心威力＋{ability_val0}%,HP在70%以上时暴击伤害倍率提升{ability_val0}%。,10101,0,0,Icon_Ability_1020011,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,ABILITY_HEADTEXT_342,26,0,0,0,,94,0,17,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
343,0,80,HP70% 会心威力＋{ability_val0}%,HP在70%以上时暴击伤害倍率提升{ability_val0}%。,10101,0,0,Icon_Ability_1020011,0,0,0,0,0,0,1,0,70,0,0,0,0,0,0,ABILITY_HEADTEXT_343,26,0,0,0,,94,0,22,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
344,0,20,【暗】克制自然生物＋10%,装备角色属性为{element_owner}时，\n对“自然生物”造成的伤害提升10%。,10401,0,0,Icon_Ability_1060002,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,,11,0,10,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
345,0,40,【暗】克制自然生物＋15%,装备角色属性为{element_owner}时，\n对“自然生物”造成的伤害提升15%。,10401,0,0,Icon_Ability_1060002,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,0,0,,11,0,15,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
346,0,50,【暗】龙化槽下降抗性,装备角色属性为{element_owner}时，\n使敌人能力“龙化槽下降”无效。,10102,0,0,Icon_Ability_1030014,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,5,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
347,0,40,【水】开场技能槽＋25%,装备角色属性为{element_owner}时，\n任务开始时技能槽提升25%。,10104,0,0,Icon_Ability_1010007,1,2,0,0,0,0,15,0,0,0,0,0,0,0,0,技能槽提升,17,0,0,0,,30,0,25,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
348,0,60,【水】开场技能槽＋50%,装备角色属性为{element_owner}时，\n任务开始时技能槽提升50%。,10104,0,0,Icon_Ability_1010007,1,2,0,0,0,0,15,0,0,0,0,0,0,0,0,技能槽提升,17,0,0,0,,30,0,50,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0
